company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,arrival_delay_minutes,ground_time_ratio,ground_time_buffer,ground_time_pressure,ground_time_risk,aircraft_size_complexity,carrier_complexity,total_pax,lap_child_count,is_child,basic_economy_ind,is_stroller_user,load_factor,children_complexity,stroller_complexity,basic_economy_complexity,special_service_count,special_service_complexity,Hot Transfer,Origin,Transfer,total_bags,transfer_ratio,baggage_complexity,transfer_bag_complexity,historical_difficulty,difficulty_score,daily_rank,daily_flight_count,daily_percentile,difficulty_classification
UA,1617,2025-08-06,ORD,PHL,2025-08-06 14:20:00+00:00,2025-08-06 17:36:00+00:00,2025-08-06 14:18:00+00:00,2025-08-06 17:38:00+00:00,166,B737-800,Mainline,65,54,51,-2.0,2.0,1.2745098039215685,14,0.7846153846153847,0,1.66,1.5,183,1,0.0,12,2,1.1024096385542168,0.00546448087431694,0.01092896174863388,0.06557377049180328,60,0.32786885245901637,0,48,29,29,1.0,0.15846994535519127,2.0,1.0,22.198769835562445,144.0,502,28.68525896414343,Difficult
UA,1643,2025-08-06,ORD,SEA,2025-08-06 07:10:00+00:00,2025-08-06 09:50:00+00:00,2025-08-06 07:01:00+00:00,2025-08-06 10:01:00+00:00,179,B737-900,Mainline,760,752,56,-9.0,11.0,13.571428571428571,704,0.0736842105263158,0,1.79,1.5,201,1,0.0,22,0,1.1229050279329609,0.004975124378109453,0.0,0.10945273631840796,58,0.2885572139303483,32,72,6,6,1.0,0.029850746268656716,2.0,1.0,22.19008834022277,145.0,502,28.884462151394423,Difficult
UA,1239,2025-08-06,ORD,ROC,2025-08-06 14:07:00+00:00,2025-08-06 16:55:00+00:00,2025-08-06 14:04:00+00:00,2025-08-06 16:46:00+00:00,150,A320-200,Mainline,73,72,46,-3.0,-9.0,1.5869565217391304,27,0.6301369863013699,0,1.5,1.5,163,2,0.0,12,0,1.0866666666666667,0.012269938650306749,0.0,0.0736196319018405,75,0.4601226993865031,19,31,77,77,1.0,0.4723926380368098,2.0,1.0,22.18799820618571,146.0,502,29.08366533864542,Difficult
UA,416,2025-08-06,ORD,MXP,2025-08-06 21:35:00+00:00,2025-08-07 13:20:00+00:00,2025-08-06 23:34:00+00:00,2025-08-07 15:24:00+00:00,243,B787-8,Mainline,205,330,150,119.0,124.0,1.3666666666666667,55,0.7317073170731707,0,2.43,1.5,176,1,0.0,0,2,0.7242798353909465,0.005681818181818182,0.011363636363636364,0.0,49,0.2784090909090909,0,51,82,82,1.0,0.4659090909090909,2.0,1.5,22.181828162302587,147.0,502,29.282868525896415,Difficult
UA,2040,2025-08-06,ORD,DEN,2025-08-06 20:10:00+00:00,2025-08-06 22:00:00+00:00,2025-08-06 21:58:00+00:00,2025-08-06 23:35:00+00:00,179,B737-900,Mainline,77,74,56,108.0,95.0,1.375,21,0.7272727272727273,0,1.79,1.5,184,1,0.0,5,3,1.0279329608938548,0.005434782608695652,0.016304347826086956,0.02717391304347826,53,0.28804347826086957,1,25,54,54,1.0,0.29347826086956524,2.0,1.5,22.165991423871752,148.0,502,29.482071713147413,Difficult
UA,2627,2025-08-06,ORD,MSP,2025-08-06 21:50:00+00:00,2025-08-06 23:28:00+00:00,2025-08-07 00:20:00+00:00,2025-08-07 01:36:00+00:00,179,B737-900,Mainline,130,299,119,150.0,128.0,1.0924369747899159,11,0.9153846153846155,0,1.79,1.5,178,0,0.0,20,0,0.994413407821229,0.0,0.0,0.11235955056179775,68,0.38202247191011235,7,14,69,69,1.0,0.38764044943820225,2.0,1.5,22.159532079100032,149.0,502,29.681274900398407,Difficult
UA,1946,2025-08-06,ORD,LGA,2025-08-06 15:00:00+00:00,2025-08-06 18:20:00+00:00,2025-08-06 15:03:00+00:00,2025-08-06 18:11:00+00:00,166,B737-800,Mainline,69,80,51,3.0,-9.0,1.3529411764705883,18,0.7391304347826086,0,1.66,1.5,152,1,0.0,22,1,0.9156626506024096,0.006578947368421052,0.006578947368421052,0.14473684210526316,57,0.375,1,26,23,23,1.0,0.1513157894736842,2.0,1.2,22.089892135414285,150.0,502,29.880478087649404,Difficult
UA,3,2025-08-06,ORD,ZRH,2025-08-06 15:55:00+00:00,2025-08-07 07:45:00+00:00,2025-08-06 16:20:00+00:00,2025-08-07 07:47:00+00:00,167,B767-300,Mainline,105,150,145,25.0,2.0,0.7241379310344828,-40,1.380952380952381,50,1.67,1.5,175,0,0.0,0,2,1.0479041916167664,0.0,0.011428571428571429,0.0,57,0.32571428571428573,7,54,76,76,1.0,0.4342857142857143,2.0,1.5,22.08488148453122,151.0,502,30.0796812749004,Difficult
UA,2424,2025-08-06,ORD,RDU,2025-08-06 18:20:00+00:00,2025-08-06 21:27:00+00:00,2025-08-06 18:30:00+00:00,2025-08-06 23:58:00+00:00,179,B737-MAX9,Mainline,80,99,56,10.0,151.0,1.4285714285714286,24,0.7,0,1.79,1.5,163,3,0.0,14,0,0.9106145251396648,0.018404907975460124,0.0,0.08588957055214724,42,0.25766871165644173,0,27,49,49,1.0,0.3006134969325153,2.0,1.2,22.051141939116413,152.0,502,30.278884462151396,Difficult
UA,2138,2025-08-06,ORD,LGA,2025-08-06 14:05:00+00:00,2025-08-06 17:27:00+00:00,2025-08-06 15:58:00+00:00,2025-08-06 19:33:00+00:00,166,B737-800,Mainline,1696,1824,51,113.0,126.0,33.254901960784316,1645,0.03007075471698113,0,1.66,1.5,113,2,0.0,17,1,0.6807228915662651,0.017699115044247787,0.008849557522123894,0.1504424778761062,72,0.6371681415929203,9,30,19,19,1.0,0.168141592920354,2.0,1.5,22.03793183691308,153.0,502,30.47808764940239,Difficult
UA,307,2025-08-06,ORD,COS,2025-08-06 09:15:00+00:00,2025-08-06 11:08:00+00:00,2025-08-06 09:18:00+00:00,2025-08-06 11:06:00+00:00,126,B737-700,Mainline,98,106,43,3.0,-2.0,2.2790697674418605,55,0.4387755102040816,0,1.26,1.5,119,1,0.0,22,0,0.9444444444444444,0.008403361344537815,0.0,0.18487394957983194,68,0.5714285714285714,4,27,56,56,1.0,0.47058823529411764,2.0,1.2,22.0346581610322,154.0,502,30.677290836653388,Difficult
UA,920,2025-08-06,ORD,LHR,2025-08-06 18:05:00+00:00,2025-08-07 08:20:00+00:00,2025-08-06 20:05:00+00:00,2025-08-07 09:57:00+00:00,167,B767-300,Mainline,1840,1979,145,120.0,97.0,12.689655172413794,1695,0.07880434782608696,0,1.67,1.5,190,2,0.0,0,3,1.1377245508982037,0.010526315789473684,0.015789473684210527,0.0,60,0.3157894736842105,2,101,31,31,1.0,0.1631578947368421,2.0,1.5,22.00171652659989,155.0,502,30.87649402390438,Difficult
UA,2862,2025-08-06,ORD,IAD,2025-08-06 10:50:00+00:00,2025-08-06 13:49:00+00:00,2025-08-06 10:54:00+00:00,2025-08-06 13:43:00+00:00,179,B737-900,Mainline,67,52,56,4.0,-6.0,1.1964285714285714,11,0.835820895522388,0,1.79,1.5,147,1,0.0,9,2,0.8212290502793296,0.006802721088435374,0.013605442176870748,0.061224489795918366,82,0.5578231292517006,2,61,51,51,1.0,0.3469387755102041,2.0,1.2,21.995242982183328,156.0,502,31.07569721115538,Difficult
UA,1909,2025-08-06,ORD,TVC,2025-08-06 10:51:00+00:00,2025-08-06 13:06:00+00:00,2025-08-06 10:44:00+00:00,2025-08-06 12:55:00+00:00,150,A320-200,Mainline,79,93,46,-7.0,-11.0,1.7173913043478262,33,0.5822784810126582,0,1.5,1.5,147,3,0.0,8,1,0.98,0.02040816326530612,0.006802721088435374,0.05442176870748299,55,0.3741496598639456,7,22,61,61,1.0,0.41496598639455784,2.0,1.0,21.993465626612906,157.0,502,31.274900398406373,Difficult
UA,2039,2025-08-06,ORD,MCO,2025-08-06 17:51:00+00:00,2025-08-06 21:47:00+00:00,2025-08-06 20:05:00+00:00,2025-08-06 23:41:00+00:00,200,A321-2NX,Mainline,74,207,62,134.0,114.0,1.1935483870967742,12,0.8378378378378378,0,2.0,1.5,181,1,0.0,10,0,0.905,0.0055248618784530384,0.0,0.055248618784530384,94,0.5193370165745856,15,28,53,53,1.0,0.292817679558011,2.0,1.5,21.991130815747546,158.0,502,31.47410358565737,Difficult
UA,1803,2025-08-06,ORD,DEN,2025-08-06 10:44:00+00:00,2025-08-06 12:32:00+00:00,2025-08-06 10:43:00+00:00,2025-08-06 12:27:00+00:00,200,A321-2NX,Mainline,791,811,62,-1.0,-5.0,12.758064516129032,729,0.07838179519595449,0,2.0,1.5,214,1,0.0,6,1,1.07,0.004672897196261682,0.004672897196261682,0.028037383177570093,64,0.29906542056074764,3,96,30,30,1.0,0.14018691588785046,2.0,1.0,21.96600828430948,159.0,502,31.673306772908365,Difficult
UA,1830,2025-08-06,ORD,DSM,2025-08-06 13:12:00+00:00,2025-08-06 14:41:00+00:00,2025-08-06 13:17:00+00:00,2025-08-06 14:57:00+00:00,150,A320-200,Mainline,58,76,46,5.0,16.0,1.2608695652173914,12,0.793103448275862,0,1.5,1.5,157,1,0.0,15,0,1.0466666666666666,0.006369426751592357,0.0,0.09554140127388536,70,0.445859872611465,1,13,79,79,1.0,0.5031847133757962,2.0,1.2,21.962836715328216,160.0,502,31.872509960159363,Difficult
UA,2243,2025-08-06,ORD,RIC,2025-08-06 18:20:00+00:00,2025-08-06 21:30:00+00:00,2025-08-07 00:42:00+00:00,2025-08-07 03:54:00+00:00,150,A320-200,Mainline,75,216,46,382.0,384.0,1.6304347826086956,29,0.6133333333333334,0,1.5,1.5,113,2,0.0,10,1,0.7533333333333333,0.017699115044247787,0.008849557522123894,0.08849557522123894,69,0.6106194690265486,0,19,72,72,1.0,0.6371681415929203,2.0,1.5,21.961182185739442,161.0,502,32.07171314741036,Difficult
UA,1124,2025-08-06,ORD,IAH,2025-08-06 16:07:00+00:00,2025-08-06 19:05:00+00:00,2025-08-06 16:08:00+00:00,2025-08-06 21:50:00+00:00,179,B737-MAX9,Mainline,76,89,56,1.0,165.0,1.3571428571428572,20,0.7368421052631579,0,1.79,1.5,199,0,0.0,1,1,1.111731843575419,0.0,0.005025125628140704,0.005025125628140704,103,0.5175879396984925,0,54,85,85,1.0,0.4271356783919598,2.0,1.2,21.95933533781685,162.0,502,32.27091633466135,Difficult
UA,1677,2025-08-06,ORD,BOS,2025-08-06 15:48:00+00:00,2025-08-06 19:18:00+00:00,2025-08-06 15:43:00+00:00,2025-08-06 19:02:00+00:00,179,B737-900,Mainline,73,84,56,-5.0,-16.0,1.3035714285714286,17,0.7671232876712328,0,1.79,1.5,194,0,0.0,15,2,1.0837988826815643,0.0,0.010309278350515464,0.07731958762886598,33,0.17010309278350516,1,32,12,12,1.0,0.061855670103092786,2.0,1.0,21.857155050112038,163.0,502,32.47011952191235,Difficult
UA,1129,2025-08-06,ORD,BOS,2025-08-06 20:05:00+00:00,2025-08-06 23:32:00+00:00,2025-08-06 22:53:00+00:00,2025-08-07 02:11:00+00:00,179,B737-900,Mainline,102,83,56,168.0,159.0,1.8214285714285714,46,0.5490196078431373,0,1.79,1.5,108,0,0.0,23,2,0.6033519553072626,0.0,0.018518518518518517,0.21296296296296297,23,0.21296296296296297,0,35,26,26,1.0,0.24074074074074073,2.0,1.5,21.844849395027886,164.0,502,32.669322709163346,Difficult
UA,777,2025-08-06,ORD,LAS,2025-08-06 19:49:00+00:00,2025-08-06 21:52:00+00:00,2025-08-06 22:13:00+00:00,2025-08-07 00:10:00+00:00,179,B737-900,Mainline,85,92,56,144.0,138.0,1.5178571428571428,29,0.6588235294117647,0,1.79,1.5,180,0,0.0,20,0,1.005586592178771,0.0,0.0,0.1111111111111111,66,0.36666666666666664,5,40,37,37,1.0,0.20555555555555555,2.0,1.5,21.822063378220562,165.0,502,32.86852589641434,Difficult
UA,1616,2025-08-06,ORD,GRR,2025-08-06 18:20:00+00:00,2025-08-06 20:35:00+00:00,2025-08-06 20:45:00+00:00,2025-08-06 22:56:00+00:00,126,A319-100,Mainline,93,117,43,145.0,141.0,2.1627906976744184,50,0.4623655913978495,0,1.26,1.5,136,1,0.0,9,1,1.0793650793650793,0.007352941176470588,0.007352941176470588,0.0661764705882353,85,0.625,0,3,72,72,1.0,0.5294117647058824,2.0,1.5,21.785281533471952,166.0,502,33.067729083665334,Difficult
UA,1658,2025-08-06,ORD,EWR,2025-08-06 06:00:00+00:00,2025-08-06 09:13:00+00:00,2025-08-06 05:53:00+00:00,2025-08-06 09:13:00+00:00,179,B737-900,Mainline,504,510,56,-7.0,0.0,9.0,448,0.1111111111111111,0,1.79,1.5,161,2,0.0,23,0,0.8994413407821229,0.012422360248447204,0.0,0.14285714285714285,37,0.22981366459627328,0,86,7,7,1.0,0.043478260869565216,2.0,1.0,21.784543287484464,167.0,502,33.266932270916335,Difficult
UA,1448,2025-08-06,ORD,BUF,2025-08-06 14:10:00+00:00,2025-08-06 16:55:00+00:00,2025-08-06 14:11:00+00:00,2025-08-06 16:40:00+00:00,126,B737-700,Mainline,73,70,43,1.0,-15.0,1.697674418604651,30,0.589041095890411,0,1.26,1.5,138,1,0.0,7,2,1.0952380952380953,0.007246376811594203,0.014492753623188406,0.050724637681159424,78,0.5652173913043478,7,19,54,54,1.0,0.391304347826087,2.0,1.2,21.78008194073823,168.0,502,33.46613545816733,Medium
UA,929,2025-08-06,ORD,LHR,2025-08-06 16:05:00+00:00,2025-08-07 06:20:00+00:00,2025-08-06 16:17:00+00:00,2025-08-07 06:35:00+00:00,167,B767-300,Mainline,280,321,145,12.0,15.0,1.9310344827586208,135,0.5178571428571428,0,1.67,1.5,193,0,0.0,0,3,1.155688622754491,0.0,0.015544041450777202,0.0,66,0.34196891191709844,0,49,52,52,1.0,0.2694300518134715,2.0,1.2,21.76454322977796,169.0,502,33.66533864541832,Medium
UA,758,2025-08-06,ORD,EWR,2025-08-06 10:35:00+00:00,2025-08-06 13:52:00+00:00,2025-08-06 10:39:00+00:00,2025-08-06 13:39:00+00:00,179,B737-900,Mainline,67,74,56,4.0,-13.0,1.1964285714285714,11,0.835820895522388,0,1.79,1.5,171,0,0.0,9,2,0.9553072625698324,0.0,0.011695906432748537,0.05263157894736842,88,0.5146198830409356,10,55,32,32,1.0,0.1871345029239766,2.0,1.2,21.747471229711397,170.0,502,33.86454183266932,Medium
UA,1564,2025-08-06,ORD,MSP,2025-08-06 20:05:00+00:00,2025-08-06 21:43:00+00:00,2025-08-07 00:56:00+00:00,2025-08-07 02:17:00+00:00,166,B737-800,Mainline,310,582,51,291.0,274.0,6.078431372549019,259,0.16451612903225807,0,1.66,1.5,199,1,0.0,4,0,1.1987951807228916,0.005025125628140704,0.0,0.020100502512562814,58,0.2914572864321608,0,23,89,89,1.0,0.4472361809045226,2.0,1.5,21.73703475363653,171.0,502,34.06374501992032,Medium
UA,1113,2025-08-06,ORD,ALB,2025-08-06 11:59:00+00:00,2025-08-06 15:09:00+00:00,2025-08-06 11:49:00+00:00,2025-08-06 14:41:00+00:00,166,B737-800,Mainline,65,56,51,-10.0,-28.0,1.2745098039215685,14,0.7846153846153847,0,1.66,1.5,117,0,0.0,21,1,0.7048192771084337,0.0,0.008547008547008548,0.1794871794871795,67,0.5726495726495726,2,24,34,34,1.0,0.2905982905982906,2.0,1.0,21.71183839197406,172.0,502,34.26294820717131,Medium
UA,2629,2025-08-06,ORD,CLE,2025-08-06 10:47:00+00:00,2025-08-06 13:14:00+00:00,2025-08-06 10:42:00+00:00,2025-08-06 13:05:00+00:00,179,B737-MAX9,Mainline,91,102,62,-5.0,-9.0,1.467741935483871,29,0.6813186813186813,0,1.79,1.5,145,0,0.0,12,1,0.8100558659217877,0.0,0.006896551724137931,0.08275862068965517,116,0.8,3,17,41,41,1.0,0.2827586206896552,2.0,1.0,21.69718901434029,173.0,502,34.462151394422314,Medium
UA,1740,2025-08-06,ORD,RSW,2025-08-06 07:11:00+00:00,2025-08-06 11:16:00+00:00,2025-08-06 07:28:00+00:00,2025-08-06 11:20:00+00:00,179,B737-900,Mainline,485,537,56,17.0,4.0,8.660714285714286,429,0.11546391752577319,0,1.79,1.5,200,0,0.0,16,1,1.1173184357541899,0.0,0.005,0.08,44,0.22,2,72,10,10,1.0,0.05,2.0,1.5,21.694658544573908,174.0,502,34.66135458167331,Medium
UA,2440,2025-08-06,ORD,LAS,2025-08-06 13:02:00+00:00,2025-08-06 15:03:00+00:00,2025-08-06 12:56:00+00:00,2025-08-06 14:55:00+00:00,179,B737-MAX9,Mainline,111,121,56,-6.0,-8.0,1.9821428571428572,55,0.5045045045045045,0,1.79,1.5,173,0,0.0,11,1,0.9664804469273743,0.0,0.005780346820809248,0.06358381502890173,92,0.5317919075144508,12,52,44,44,1.0,0.2543352601156069,2.0,1.0,21.673504508989815,175.0,502,34.8605577689243,Medium
UA,2011,2025-08-06,ORD,YVR,2025-08-06 08:48:00+00:00,2025-08-06 11:33:00+00:00,2025-08-06 08:44:00+00:00,2025-08-06 11:16:00+00:00,150,A320-200,Mainline,67,85,60,-4.0,-17.0,1.1166666666666667,7,0.8955223880597015,3,1.5,1.5,171,0,0.0,5,2,1.14,0.0,0.011695906432748537,0.029239766081871343,87,0.5087719298245614,6,79,42,42,1.0,0.24561403508771928,2.0,1.0,21.666139341091494,176.0,502,35.0597609561753,Medium
UA,1594,2025-08-06,ORD,ABQ,2025-08-06 09:20:00+00:00,2025-08-06 11:32:00+00:00,2025-08-06 09:18:00+00:00,2025-08-06 11:12:00+00:00,126,A319-100,Mainline,95,108,43,-2.0,-20.0,2.2093023255813953,52,0.45263157894736844,0,1.26,1.5,131,2,0.0,8,1,1.0396825396825398,0.015267175572519083,0.007633587786259542,0.061068702290076333,77,0.5877862595419847,1,39,39,39,1.0,0.29770992366412213,2.0,1.0,21.539643063027725,177.0,502,35.2589641434263,Medium
UA,2418,2025-08-06,ORD,PHL,2025-08-06 07:35:00+00:00,2025-08-06 10:47:00+00:00,2025-08-06 07:24:00+00:00,2025-08-06 10:25:00+00:00,179,B737-900,Mainline,456,479,56,-11.0,-22.0,8.142857142857142,400,0.12280701754385966,0,1.79,1.5,158,0,0.0,19,1,0.88268156424581,0.0,0.006329113924050633,0.12025316455696203,40,0.25316455696202533,0,34,48,48,1.0,0.3037974683544304,2.0,1.0,21.507986142059394,178.0,502,35.45816733067729,Medium
UA,1304,2025-08-06,ORD,LAS,2025-08-06 11:29:00+00:00,2025-08-06 13:28:00+00:00,2025-08-06 11:25:00+00:00,2025-08-06 13:13:00+00:00,179,B737-900,Mainline,68,92,56,-4.0,-15.0,1.2142857142857142,12,0.823529411764706,0,1.79,1.5,160,0,0.0,11,1,0.8938547486033519,0.0,0.00625,0.06875,73,0.45625,0,56,60,60,1.0,0.375,2.0,1.0,21.50511896275863,179.0,502,35.657370517928285,Medium
UA,2665,2025-08-06,ORD,IAH,2025-08-06 21:07:00+00:00,2025-08-06 23:57:00+00:00,2025-08-07 01:29:00+00:00,2025-08-07 03:58:00+00:00,179,B737-MAX9,Mainline,72,56,56,262.0,241.0,1.2857142857142858,16,0.7777777777777777,0,1.79,1.5,123,0,0.0,15,0,0.6871508379888268,0.0,0.0,0.12195121951219512,96,0.7804878048780488,16,44,62,62,1.0,0.5040650406504065,2.0,1.5,21.482432323018188,180.0,502,35.85657370517929,Medium
UA,2202,2025-08-06,ORD,IAH,2025-08-06 18:25:00+00:00,2025-08-06 21:21:00+00:00,2025-08-06 20:44:00+00:00,2025-08-06 23:42:00+00:00,179,B737-900,Mainline,75,211,56,139.0,141.0,1.3392857142857142,19,0.7466666666666667,0,1.79,1.5,193,0,0.0,11,1,1.0782122905027933,0.0,0.0051813471502590676,0.05699481865284974,55,0.2849740932642487,0,84,15,15,1.0,0.07772020725388601,2.0,1.5,21.47738020324697,181.0,502,36.05577689243028,Medium
UA,617,2025-08-06,ORD,CLT,2025-08-06 18:35:00+00:00,2025-08-06 21:45:00+00:00,2025-08-06 22:38:00+00:00,2025-08-07 03:13:00+00:00,166,B737-MAX8,Mainline,85,295,51,243.0,328.0,1.6666666666666667,34,0.6,0,1.66,1.5,144,0,0.0,17,0,0.8674698795180723,0.0,0.0,0.11805555555555555,94,0.6527777777777778,0,33,49,49,1.0,0.3402777777777778,2.0,1.5,21.46546423112765,182.0,502,36.254980079681275,Medium
UA,293,2025-08-06,ORD,LGA,2025-08-06 11:00:00+00:00,2025-08-06 14:20:00+00:00,2025-08-06 11:31:00+00:00,2025-08-06 14:40:00+00:00,166,B737-800,Mainline,71,113,51,31.0,20.0,1.392156862745098,20,0.7183098591549296,0,1.66,1.5,152,0,0.0,13,3,0.9156626506024096,0.0,0.019736842105263157,0.08552631578947369,42,0.27631578947368424,0,32,16,16,1.0,0.10526315789473684,2.0,1.5,21.450839016918138,183.0,502,36.45418326693227,Medium
UA,1974,2025-08-06,ORD,PWM,2025-08-06 18:30:00+00:00,2025-08-06 22:01:00+00:00,2025-08-06 20:57:00+00:00,2025-08-07 00:24:00+00:00,126,B737-700,Mainline,91,239,43,147.0,143.0,2.116279069767442,48,0.47252747252747246,0,1.26,1.5,129,1,0.0,9,1,1.0238095238095237,0.007751937984496124,0.007751937984496124,0.06976744186046512,93,0.7209302325581395,0,36,45,45,1.0,0.3488372093023256,2.0,1.5,21.448353402009857,184.0,502,36.65338645418327,Medium
UA,912,2025-08-06,ORD,KEF,2025-08-06 21:10:00+00:00,2025-08-07 08:30:00+00:00,2025-08-07 00:20:00+00:00,2025-08-07 11:29:00+00:00,176,B757-200,Mainline,150,175,75,190.0,179.0,2.0,75,0.5,0,1.76,1.5,153,1,0.0,0,1,0.8693181818181818,0.006535947712418301,0.006535947712418301,0.0,76,0.49673202614379086,3,29,116,116,1.0,0.7581699346405228,2.0,1.5,21.426956184391642,185.0,502,36.852589641434264,Medium
UA,533,2025-08-06,ORD,OMA,2025-08-06 20:13:00+00:00,2025-08-06 21:52:00+00:00,2025-08-07 00:52:00+00:00,2025-08-07 02:24:00+00:00,150,A320-200,Mainline,78,222,46,279.0,272.0,1.6956521739130435,32,0.5897435897435898,0,1.5,1.5,149,1,0.0,6,0,0.9933333333333333,0.006711409395973154,0.0,0.040268456375838924,74,0.4966442953020134,7,14,111,111,1.0,0.7449664429530202,2.0,1.5,21.4182567668796,186.0,502,37.05179282868526,Medium
UA,2691,2025-08-06,ORD,EWR,2025-08-06 08:47:00+00:00,2025-08-06 12:11:00+00:00,2025-08-06 08:38:00+00:00,2025-08-06 11:43:00+00:00,179,B737-MAX9,Mainline,245,269,62,-9.0,-28.0,3.9516129032258065,183,0.2530612244897959,0,1.79,1.5,195,0,0.0,15,1,1.089385474860335,0.0,0.005128205128205128,0.07692307692307693,30,0.15384615384615385,4,48,9,9,1.0,0.046153846153846156,2.0,1.0,21.413786457677357,187.0,502,37.25099601593625,Medium
UA,1205,2025-08-06,ORD,EWR,2025-08-06 11:46:00+00:00,2025-08-06 15:12:00+00:00,2025-08-06 11:47:00+00:00,2025-08-06 14:54:00+00:00,179,B737-900,Mainline,921,936,56,1.0,-18.0,16.446428571428573,865,0.060803474484256236,0,1.79,1.5,176,1,0.0,6,2,0.9832402234636871,0.005681818181818182,0.011363636363636364,0.03409090909090909,67,0.3806818181818182,0,81,14,14,1.0,0.07954545454545454,2.0,1.2,21.405734732512137,188.0,502,37.45019920318725,Medium
UA,1492,2025-08-06,ORD,CMH,2025-08-06 21:20:00+00:00,2025-08-06 23:48:00+00:00,2025-08-06 23:59:00+00:00,2025-08-07 01:59:00+00:00,166,B737-800,Mainline,69,177,51,159.0,131.0,1.3529411764705883,18,0.7391304347826086,0,1.66,1.5,96,0,0.0,10,1,0.5783132530120482,0.0,0.010416666666666666,0.10416666666666667,100,1.0416666666666667,11,5,52,52,1.0,0.5416666666666666,2.0,1.5,21.383396588780908,189.0,502,37.64940239043825,Medium
UA,2155,2025-08-06,ORD,LAX,2025-08-06 19:40:00+00:00,2025-08-06 22:14:00+00:00,2025-08-07 01:07:00+00:00,2025-08-07 03:22:00+00:00,200,A321-2NX,Mainline,1261,1602,62,327.0,308.0,20.338709677419356,1199,0.04916732751784298,0,2.0,1.5,165,0,0.0,13,0,0.825,0.0,0.0,0.07878787878787878,73,0.44242424242424244,16,51,59,59,1.0,0.3575757575757576,2.0,1.5,21.347259953225112,190.0,502,37.84860557768924,Medium
UA,1933,2025-08-06,ORD,LAS,2025-08-06 08:47:00+00:00,2025-08-06 10:55:00+00:00,2025-08-06 08:48:00+00:00,2025-08-06 10:39:00+00:00,166,B737-800,Mainline,53,60,51,1.0,-16.0,1.0392156862745099,2,0.9622641509433961,8,1.66,1.5,139,2,0.0,13,0,0.8373493975903614,0.014388489208633094,0.0,0.09352517985611511,40,0.28776978417266186,11,20,43,43,1.0,0.30935251798561153,2.0,1.2,21.335270257968965,191.0,502,38.047808764940235,Medium
UA,1580,2025-08-06,ORD,YVR,2025-08-06 19:35:00+00:00,2025-08-06 22:18:00+00:00,2025-08-06 23:32:00+00:00,2025-08-07 01:46:00+00:00,166,B737-800,Mainline,55,124,65,237.0,208.0,0.8461538461538461,-10,1.1818181818181819,20,1.66,1.5,150,1,0.0,10,0,0.9036144578313253,0.006666666666666667,0.0,0.06666666666666667,63,0.42,22,42,43,43,1.0,0.2866666666666667,2.0,1.5,21.296635528779,192.0,502,38.24701195219124,Medium
UA,1815,2025-08-06,ORD,MSY,2025-08-06 10:50:00+00:00,2025-08-06 13:20:00+00:00,2025-08-06 10:45:00+00:00,2025-08-06 13:02:00+00:00,126,A319-100,Mainline,2319,2312,43,-5.0,-18.0,53.93023255813954,2276,0.018542475204829666,0,1.26,1.5,142,0,0.0,14,2,1.126984126984127,0.0,0.014084507042253521,0.09859154929577464,45,0.31690140845070425,4,51,32,32,1.0,0.22535211267605634,2.0,1.0,21.293149124566373,193.0,502,38.44621513944223,Medium
UA,276,2025-08-06,ORD,IAD,2025-08-06 21:31:00+00:00,2025-08-07 00:30:00+00:00,2025-08-07 00:46:00+00:00,2025-08-07 03:28:00+00:00,200,A321-2NX,Mainline,66,235,62,195.0,178.0,1.064516129032258,4,0.9393939393939394,6,2.0,1.5,167,0,0.0,3,0,0.835,0.0,0.0,0.017964071856287425,48,0.2874251497005988,0,25,129,129,1.0,0.7724550898203593,2.0,1.5,21.285910587341245,194.0,502,38.645418326693225,Medium
UA,310,2025-08-06,ORD,MCI,2025-08-06 15:53:00+00:00,2025-08-06 17:31:00+00:00,2025-08-06 16:15:00+00:00,2025-08-06 17:54:00+00:00,126,A319-100,Mainline,59,115,43,22.0,23.0,1.372093023255814,16,0.728813559322034,0,1.26,1.5,141,0,0.0,0,2,1.119047619047619,0.0,0.014184397163120567,0.0,119,0.8439716312056738,3,34,52,52,1.0,0.36879432624113473,2.0,1.5,21.273228110083547,195.0,502,38.84462151394422,Medium
UA,1006,2025-08-06,ORD,LGA,2025-08-06 18:00:00+00:00,2025-08-06 21:20:00+00:00,2025-08-06 20:44:00+00:00,2025-08-07 00:01:00+00:00,166,B737-800,Mainline,74,257,51,164.0,161.0,1.4509803921568627,23,0.6891891891891893,0,1.66,1.5,149,0,0.0,15,1,0.8975903614457831,0.0,0.006711409395973154,0.10067114093959731,85,0.5704697986577181,13,26,13,13,1.0,0.087248322147651,2.0,1.5,21.254319113889387,196.0,502,39.04382470119522,Medium
